puzzle_id,technique_code,use_count
hsp-cfc22fd9a16a2a1a46f2,hiddenPair,1
hsp-cfc22fd9a16a2a1a46f2,twoStringKite,1
hsp-cfc22fd9a16a2a1a46f2,wWing,1
hsp-cfc22fd9a16a2a1a46f2,forcingNet,3
hsp-5a50c9c2da9b75b78e9d,fullHouse,20
hsp-5a50c9c2da9b75b78e9d,nakedSingle,23
hsp-5a50c9c2da9b75b78e9d,hiddenSingle,12
hsp-5a50c9c2da9b75b78e9d,lockedCandidates.pointing,1
hsp-5a50c9c2da9b75b78e9d,lockedCandidates.claiming,1
hsp-5a50c9c2da9b75b78e9d,hiddenPair,3
hsp-5a50c9c2da9b75b78e9d,xyWing,1
hsp-5a50c9c2da9b75b78e9d,hiddenRectangle,1
hsp-82734cbba7cefe766b22,fullHouse,20
hsp-82734cbba7cefe766b22,nakedSingle,23
hsp-82734cbba7cefe766b22,hiddenSingle,12
hsp-82734cbba7cefe766b22,lockedCandidates.pointing,2
hsp-82734cbba7cefe766b22,lockedCandidates.claiming,1
hsp-82734cbba7cefe766b22,hiddenPair,1
hsp-82734cbba7cefe766b22,twoStringKite,2
hsp-82734cbba7cefe766b22,xyWing,1
hsp-82734cbba7cefe766b22,emptyRectangle,1
hsp-82734cbba7cefe766b22,forcingNet,3
hsp-87b0c5a082ba1c226b12,fullHouse,20
hsp-87b0c5a082ba1c226b12,nakedSingle,15
hsp-87b0c5a082ba1c226b12,hiddenSingle,23
hsp-87b0c5a082ba1c226b12,lockedCandidates.pointing,3
hsp-87b0c5a082ba1c226b12,hiddenPair,3
hsp-87b0c5a082ba1c226b12,hiddenTriple,1
hsp-87b0c5a082ba1c226b12,xWing,1
hsp-87b0c5a082ba1c226b12,turbotFish,2
hsp-1033e8fbeaee5eb2199a,fullHouse,21
hsp-1033e8fbeaee5eb2199a,nakedSingle,21
hsp-1033e8fbeaee5eb2199a,hiddenSingle,11
hsp-1033e8fbeaee5eb2199a,lockedCandidates.pointing,1
hsp-1033e8fbeaee5eb2199a,lockedCandidates.claiming,2
hsp-1033e8fbeaee5eb2199a,twoStringKite,2
hsp-1033e8fbeaee5eb2199a,turbotFish,1
hsp-1033e8fbeaee5eb2199a,wWing,3
hsp-1033e8fbeaee5eb2199a,xyzWing,1
hsp-1033e8fbeaee5eb2199a,forcingNet,1
hsp-eeb62283dacf31b40ce8,fullHouse,21
hsp-eeb62283dacf31b40ce8,nakedSingle,15
hsp-eeb62283dacf31b40ce8,hiddenSingle,20
hsp-eeb62283dacf31b40ce8,lockedCandidates.pointing,1
hsp-eeb62283dacf31b40ce8,lockedCandidates.claiming,2
hsp-eeb62283dacf31b40ce8,hiddenPair,1
hsp-eeb62283dacf31b40ce8,xyWing,1
hsp-eeb62283dacf31b40ce8,xyzWing,1
hsp-eeb62283dacf31b40ce8,emptyRectangle,1
hsp-874a0a8f9c3f35ae3631,fullHouse,18
hsp-874a0a8f9c3f35ae3631,nakedSingle,30
hsp-874a0a8f9c3f35ae3631,hiddenSingle,8
hsp-874a0a8f9c3f35ae3631,lockedCandidates.pointing,5
hsp-874a0a8f9c3f35ae3631,nakedPair,1
hsp-874a0a8f9c3f35ae3631,hiddenPair,1
hsp-874a0a8f9c3f35ae3631,hiddenTriple,2
hsp-874a0a8f9c3f35ae3631,hiddenQuad,1
hsp-874a0a8f9c3f35ae3631,xWing,1
hsp-874a0a8f9c3f35ae3631,xyWing,1
hsp-d075870e73b723c7a23f,fullHouse,20
hsp-d075870e73b723c7a23f,nakedSingle,23
hsp-d075870e73b723c7a23f,hiddenSingle,13
hsp-d075870e73b723c7a23f,lockedCandidates.pointing,2
hsp-d075870e73b723c7a23f,hiddenPair,2
hsp-d075870e73b723c7a23f,skyscraper,1
hsp-d075870e73b723c7a23f,xyWing,1
hsp-d075870e73b723c7a23f,xyzWing,1
hsp-2d9ea32c2191f2910fff,fullHouse,21
hsp-2d9ea32c2191f2910fff,nakedSingle,19
hsp-2d9ea32c2191f2910fff,hiddenSingle,16
hsp-2d9ea32c2191f2910fff,lockedCandidates.pointing,1
hsp-2d9ea32c2191f2910fff,lockedCandidates.claiming,3
hsp-2d9ea32c2191f2910fff,hiddenPair,1
hsp-2d9ea32c2191f2910fff,xWing,1
hsp-2d9ea32c2191f2910fff,twoStringKite,1
hsp-2d9ea32c2191f2910fff,wWing,1
hsp-2d9ea32c2191f2910fff,xyWing,2
hsp-e4225660e0672a6359f5,fullHouse,20
hsp-e4225660e0672a6359f5,nakedSingle,25
hsp-e4225660e0672a6359f5,hiddenSingle,11
hsp-e4225660e0672a6359f5,lockedCandidates.pointing,2
hsp-e4225660e0672a6359f5,lockedCandidates.claiming,2
hsp-e4225660e0672a6359f5,hiddenPair,2
hsp-e4225660e0672a6359f5,twoStringKite,1
hsp-e4225660e0672a6359f5,xyWing,1
hsp-e4225660e0672a6359f5,xyzWing,1
hsp-e4225660e0672a6359f5,forcingNet,3
hsp-eb24d8a159f53f3e14a9,fullHouse,20
hsp-eb24d8a159f53f3e14a9,nakedSingle,24
hsp-eb24d8a159f53f3e14a9,hiddenSingle,12
hsp-eb24d8a159f53f3e14a9,lockedCandidates.pointing,2
hsp-eb24d8a159f53f3e14a9,hiddenPair,1
hsp-eb24d8a159f53f3e14a9,xWing,1
hsp-eb24d8a159f53f3e14a9,xyWing,1
hsp-eb24d8a159f53f3e14a9,xyzWing,1
hsp-7e7995e6d5312401054f,fullHouse,20
hsp-7e7995e6d5312401054f,nakedSingle,22
hsp-7e7995e6d5312401054f,hiddenSingle,15
hsp-7e7995e6d5312401054f,lockedCandidates.pointing,8
hsp-7e7995e6d5312401054f,lockedCandidates.claiming,1
hsp-7e7995e6d5312401054f,hiddenPair,2
hsp-7e7995e6d5312401054f,xyWing,1
hsp-7e7995e6d5312401054f,hiddenRectangle,2
hsp-dd0bb0ba2dd84a3320fa,fullHouse,19
hsp-dd0bb0ba2dd84a3320fa,nakedSingle,32
hsp-dd0bb0ba2dd84a3320fa,hiddenSingle,6
hsp-dd0bb0ba2dd84a3320fa,lockedCandidates.pointing,1
hsp-dd0bb0ba2dd84a3320fa,lockedCandidates.claiming,3
hsp-dd0bb0ba2dd84a3320fa,nakedPair,4
hsp-dd0bb0ba2dd84a3320fa,hiddenPair,1
hsp-dd0bb0ba2dd84a3320fa,xWing,1
hsp-dd0bb0ba2dd84a3320fa,xyzWing,1
hsp-dd0bb0ba2dd84a3320fa,hiddenRectangle,1
hsp-4a8a1e2183094ab254cf,fullHouse,21
hsp-4a8a1e2183094ab254cf,nakedSingle,28
hsp-4a8a1e2183094ab254cf,hiddenSingle,8
hsp-4a8a1e2183094ab254cf,lockedCandidates.pointing,2
hsp-4a8a1e2183094ab254cf,hiddenPair,2
hsp-4a8a1e2183094ab254cf,hiddenTriple,1
hsp-4a8a1e2183094ab254cf,xWing,1
hsp-4a8a1e2183094ab254cf,twoStringKite,2
hsp-4a8a1e2183094ab254cf,xyWing,1
hsp-4a8a1e2183094ab254cf,forcingNet,1
hsp-93db53f6e5437afe308a,fullHouse,20
hsp-93db53f6e5437afe308a,nakedSingle,18
hsp-93db53f6e5437afe308a,hiddenSingle,19
hsp-93db53f6e5437afe308a,lockedCandidates.pointing,1
hsp-93db53f6e5437afe308a,lockedCandidates.claiming,2
hsp-93db53f6e5437afe308a,skyscraper,1
hsp-93db53f6e5437afe308a,wWing,1
hsp-934884f1dbf67d96755a,fullHouse,21
hsp-934884f1dbf67d96755a,nakedSingle,25
hsp-934884f1dbf67d96755a,hiddenSingle,12
hsp-934884f1dbf67d96755a,lockedCandidates.pointing,3
hsp-934884f1dbf67d96755a,lockedCandidates.claiming,2
hsp-934884f1dbf67d96755a,hiddenPair,3
hsp-934884f1dbf67d96755a,xWing,1
hsp-934884f1dbf67d96755a,twoStringKite,1
hsp-934884f1dbf67d96755a,xyzWing,1
hsp-2c0807de32cf7bd55e77,fullHouse,20
hsp-2c0807de32cf7bd55e77,nakedSingle,25
hsp-2c0807de32cf7bd55e77,hiddenSingle,11
hsp-2c0807de32cf7bd55e77,lockedCandidates.pointing,2
hsp-2c0807de32cf7bd55e77,lockedCandidates.claiming,1
hsp-2c0807de32cf7bd55e77,hiddenPair,3
hsp-2c0807de32cf7bd55e77,wWing,2
hsp-2c0807de32cf7bd55e77,forcingNet,1
hsp-4b3df007158ea1ea87d7,fullHouse,20
hsp-4b3df007158ea1ea87d7,nakedSingle,14
hsp-4b3df007158ea1ea87d7,hiddenSingle,22
hsp-4b3df007158ea1ea87d7,lockedCandidates.pointing,1
hsp-4b3df007158ea1ea87d7,lockedCandidates.claiming,1
hsp-4b3df007158ea1ea87d7,nakedPair,2
hsp-4b3df007158ea1ea87d7,hiddenPair,1
hsp-4b3df007158ea1ea87d7,swordfish,1
hsp-4b3df007158ea1ea87d7,twoStringKite,1
hsp-4b3df007158ea1ea87d7,wWing,2
hsp-4b3df007158ea1ea87d7,xyWing,1
hsp-4b3df007158ea1ea87d7,uniqueRectangle,1
hsp-d3479e1eb930ac223d9c,fullHouse,21
hsp-d3479e1eb930ac223d9c,nakedSingle,23
hsp-d3479e1eb930ac223d9c,hiddenSingle,12
hsp-d3479e1eb930ac223d9c,lockedCandidates.pointing,4
hsp-d3479e1eb930ac223d9c,lockedCandidates.claiming,3
hsp-d3479e1eb930ac223d9c,twoStringKite,1
hsp-d3479e1eb930ac223d9c,wWing,3
hsp-d3479e1eb930ac223d9c,forcingNet,2
hsp-af3e827e09b57418a12c,fullHouse,21
hsp-af3e827e09b57418a12c,nakedSingle,12
hsp-af3e827e09b57418a12c,hiddenSingle,22
hsp-af3e827e09b57418a12c,lockedCandidates.pointing,6
hsp-af3e827e09b57418a12c,lockedCandidates.claiming,1
hsp-af3e827e09b57418a12c,hiddenPair,3
hsp-af3e827e09b57418a12c,twoStringKite,1
hsp-af3e827e09b57418a12c,wWing,1
hsp-af3e827e09b57418a12c,xyWing,1
hsp-af3e827e09b57418a12c,bugPlusOne,1
hsp-cdaca1a2d2b1ff2c7bc7,fullHouse,20
hsp-cdaca1a2d2b1ff2c7bc7,nakedSingle,13
hsp-cdaca1a2d2b1ff2c7bc7,hiddenSingle,23
hsp-cdaca1a2d2b1ff2c7bc7,lockedCandidates.pointing,1
hsp-cdaca1a2d2b1ff2c7bc7,nakedPair,1
hsp-cdaca1a2d2b1ff2c7bc7,hiddenPair,2
hsp-cdaca1a2d2b1ff2c7bc7,swordfish,1
hsp-cdaca1a2d2b1ff2c7bc7,uniqueRectangle,1
hsp-491e798f7cfe85ff00bf,fullHouse,20
hsp-491e798f7cfe85ff00bf,nakedSingle,17
hsp-491e798f7cfe85ff00bf,hiddenSingle,20
hsp-491e798f7cfe85ff00bf,lockedCandidates.pointing,2
hsp-491e798f7cfe85ff00bf,lockedCandidates.claiming,2
hsp-491e798f7cfe85ff00bf,hiddenPair,1
hsp-491e798f7cfe85ff00bf,twoStringKite,1
hsp-491e798f7cfe85ff00bf,forcingNet,1
hsp-b25406afbff3481050fe,fullHouse,21
hsp-b25406afbff3481050fe,nakedSingle,22
hsp-b25406afbff3481050fe,hiddenSingle,14
hsp-b25406afbff3481050fe,lockedCandidates.pointing,2
hsp-b25406afbff3481050fe,lockedCandidates.claiming,2
hsp-b25406afbff3481050fe,hiddenPair,3
hsp-b25406afbff3481050fe,twoStringKite,1
hsp-b25406afbff3481050fe,wWing,1
hsp-b25406afbff3481050fe,xyWing,1
hsp-b25406afbff3481050fe,hiddenRectangle,1
hsp-415329fc0f0f1f3adcf7,fullHouse,19
hsp-415329fc0f0f1f3adcf7,nakedSingle,16
hsp-415329fc0f0f1f3adcf7,hiddenSingle,22
hsp-415329fc0f0f1f3adcf7,lockedCandidates.claiming,1
hsp-415329fc0f0f1f3adcf7,nakedPair,1
hsp-415329fc0f0f1f3adcf7,hiddenPair,2
hsp-415329fc0f0f1f3adcf7,twoStringKite,2
hsp-415329fc0f0f1f3adcf7,wWing,2
hsp-415329fc0f0f1f3adcf7,xyWing,2
hsp-4d348dcf72731dfb6da6,fullHouse,21
hsp-4d348dcf72731dfb6da6,nakedSingle,30
hsp-4d348dcf72731dfb6da6,hiddenSingle,6
hsp-4d348dcf72731dfb6da6,lockedCandidates.pointing,3
hsp-4d348dcf72731dfb6da6,nakedPair,1
hsp-4d348dcf72731dfb6da6,hiddenPair,3
hsp-4d348dcf72731dfb6da6,hiddenRectangle,2
hsp-e4528c968e41cde9c707,fullHouse,20
hsp-e4528c968e41cde9c707,nakedSingle,22
hsp-e4528c968e41cde9c707,hiddenSingle,14
hsp-e4528c968e41cde9c707,lockedCandidates.pointing,2
hsp-e4528c968e41cde9c707,lockedCandidates.claiming,3
hsp-e4528c968e41cde9c707,nakedPair,1
hsp-e4528c968e41cde9c707,hiddenPair,3
hsp-e4528c968e41cde9c707,wWing,1
hsp-e4528c968e41cde9c707,bugPlusOne,1
hsp-e4528c968e41cde9c707,finnedXWing,2
hsp-9fe1e83c03d1aed600cb,fullHouse,21
hsp-9fe1e83c03d1aed600cb,nakedSingle,17
hsp-9fe1e83c03d1aed600cb,hiddenSingle,18
hsp-9fe1e83c03d1aed600cb,lockedCandidates.pointing,3
hsp-9fe1e83c03d1aed600cb,xWing,2
hsp-9fe1e83c03d1aed600cb,wWing,2
hsp-9fe1e83c03d1aed600cb,xyWing,1
hsp-9fe1e83c03d1aed600cb,bugPlusOne,1
hsp-d65e460e427658b42cb2,fullHouse,20
hsp-d65e460e427658b42cb2,nakedSingle,13
hsp-d65e460e427658b42cb2,hiddenSingle,23
hsp-d65e460e427658b42cb2,lockedCandidates.pointing,1
hsp-d65e460e427658b42cb2,hiddenPair,1
hsp-d65e460e427658b42cb2,twoStringKite,1
hsp-d65e460e427658b42cb2,wWing,1
hsp-d65e460e427658b42cb2,xyWing,1
hsp-d65e460e427658b42cb2,hiddenRectangle,1
hsp-d65e460e427658b42cb2,bugPlusOne,1
hsp-26d3e38a025e92545791,fullHouse,21
hsp-26d3e38a025e92545791,nakedSingle,22
hsp-26d3e38a025e92545791,hiddenSingle,13
hsp-26d3e38a025e92545791,lockedCandidates.pointing,3
hsp-26d3e38a025e92545791,lockedCandidates.claiming,2
hsp-26d3e38a025e92545791,hiddenPair,4
hsp-26d3e38a025e92545791,xWing,1
hsp-26d3e38a025e92545791,skyscraper,2
hsp-26d3e38a025e92545791,twoStringKite,1
hsp-26d3e38a025e92545791,turbotFish,1
hsp-26d3e38a025e92545791,xyzWing,1
hsp-26d3e38a025e92545791,bugPlusOne,1
hsp-d6d95ff00b291c77531d,fullHouse,20
hsp-d6d95ff00b291c77531d,nakedSingle,27
hsp-d6d95ff00b291c77531d,hiddenSingle,10
hsp-d6d95ff00b291c77531d,lockedCandidates.pointing,2
hsp-d6d95ff00b291c77531d,lockedCandidates.claiming,2
hsp-d6d95ff00b291c77531d,nakedPair,1
hsp-d6d95ff00b291c77531d,hiddenPair,2
hsp-d6d95ff00b291c77531d,xWing,1
hsp-d6d95ff00b291c77531d,twoStringKite,1
hsp-d6d95ff00b291c77531d,wWing,1
hsp-d6d95ff00b291c77531d,xyWing,1
hsp-d6d95ff00b291c77531d,xyzWing,1
hsp-d6d95ff00b291c77531d,uniqueRectangle,1
hsp-77a0e333484d531b98f5,fullHouse,19
hsp-77a0e333484d531b98f5,nakedSingle,17
hsp-77a0e333484d531b98f5,hiddenSingle,19
hsp-77a0e333484d531b98f5,lockedCandidates.claiming,1
hsp-77a0e333484d531b98f5,xyWing,1
hsp-7d8c4f2e9dc2551357c8,fullHouse,20
hsp-7d8c4f2e9dc2551357c8,nakedSingle,20
hsp-7d8c4f2e9dc2551357c8,hiddenSingle,15
hsp-7d8c4f2e9dc2551357c8,lockedCandidates.pointing,5
hsp-7d8c4f2e9dc2551357c8,lockedCandidates.claiming,1
hsp-7d8c4f2e9dc2551357c8,nakedPair,1
hsp-7d8c4f2e9dc2551357c8,hiddenPair,3
hsp-7d8c4f2e9dc2551357c8,skyscraper,2
hsp-7d8c4f2e9dc2551357c8,twoStringKite,2
hsp-7d8c4f2e9dc2551357c8,wWing,1
hsp-34766737de20c33fcb1b,fullHouse,20
hsp-34766737de20c33fcb1b,nakedSingle,22
hsp-34766737de20c33fcb1b,hiddenSingle,13
hsp-34766737de20c33fcb1b,lockedCandidates.pointing,3
hsp-34766737de20c33fcb1b,lockedCandidates.claiming,2
hsp-34766737de20c33fcb1b,hiddenPair,1
hsp-34766737de20c33fcb1b,twoStringKite,2
hsp-34766737de20c33fcb1b,wWing,2
hsp-34766737de20c33fcb1b,xyWing,1
hsp-34766737de20c33fcb1b,uniqueRectangle,1
hsp-393b9f1f3158ea6efbcf,fullHouse,20
hsp-393b9f1f3158ea6efbcf,nakedSingle,26
hsp-393b9f1f3158ea6efbcf,hiddenSingle,11
hsp-393b9f1f3158ea6efbcf,lockedCandidates.pointing,3
hsp-393b9f1f3158ea6efbcf,hiddenPair,5
hsp-393b9f1f3158ea6efbcf,turbotFish,1
hsp-393b9f1f3158ea6efbcf,xyWing,1
hsp-393b9f1f3158ea6efbcf,uniqueRectangle,1
hsp-393b9f1f3158ea6efbcf,bugPlusOne,1
hsp-5b7dff6678a5df813ae4,fullHouse,20
hsp-5b7dff6678a5df813ae4,nakedSingle,15
hsp-5b7dff6678a5df813ae4,hiddenSingle,23
hsp-5b7dff6678a5df813ae4,lockedCandidates.pointing,1
hsp-5b7dff6678a5df813ae4,hiddenPair,4
hsp-5b7dff6678a5df813ae4,xyWing,1
hsp-f4e147bf7e1bcc51afd6,fullHouse,20
hsp-f4e147bf7e1bcc51afd6,nakedSingle,19
hsp-f4e147bf7e1bcc51afd6,hiddenSingle,19
hsp-f4e147bf7e1bcc51afd6,lockedCandidates.pointing,7
hsp-f4e147bf7e1bcc51afd6,lockedCandidates.claiming,1
hsp-f4e147bf7e1bcc51afd6,nakedPair,1
hsp-f4e147bf7e1bcc51afd6,hiddenPair,1
hsp-f4e147bf7e1bcc51afd6,xWing,1
hsp-f4e147bf7e1bcc51afd6,wWing,1
hsp-6e3ab39df0a66871c790,fullHouse,21
hsp-6e3ab39df0a66871c790,nakedSingle,21
hsp-6e3ab39df0a66871c790,hiddenSingle,14
hsp-6e3ab39df0a66871c790,lockedCandidates.pointing,2
hsp-6e3ab39df0a66871c790,lockedCandidates.claiming,2
hsp-6e3ab39df0a66871c790,hiddenPair,3
hsp-6e3ab39df0a66871c790,hiddenTriple,1
hsp-6e3ab39df0a66871c790,wWing,2
hsp-6e3ab39df0a66871c790,xyWing,1
hsp-2b57a99dfce48c787324,fullHouse,20
hsp-2b57a99dfce48c787324,nakedSingle,22
hsp-2b57a99dfce48c787324,hiddenSingle,14
hsp-2b57a99dfce48c787324,lockedCandidates.pointing,6
hsp-2b57a99dfce48c787324,lockedCandidates.claiming,4
hsp-2b57a99dfce48c787324,nakedPair,1
hsp-2b57a99dfce48c787324,hiddenPair,1
hsp-2b57a99dfce48c787324,hiddenTriple,1
hsp-2b57a99dfce48c787324,xyWing,1
hsp-2b57a99dfce48c787324,hiddenRectangle,1
hsp-26a3619474bebac4579f,fullHouse,21
hsp-26a3619474bebac4579f,nakedSingle,25
hsp-26a3619474bebac4579f,hiddenSingle,10
hsp-26a3619474bebac4579f,lockedCandidates.pointing,4
hsp-26a3619474bebac4579f,lockedCandidates.claiming,2
hsp-26a3619474bebac4579f,nakedPair,1
hsp-26a3619474bebac4579f,twoStringKite,1
hsp-26a3619474bebac4579f,turbotFish,1
hsp-26a3619474bebac4579f,wWing,2
hsp-ea10f8a359493c3dda63,fullHouse,19
hsp-ea10f8a359493c3dda63,nakedSingle,17
hsp-ea10f8a359493c3dda63,hiddenSingle,20
hsp-ea10f8a359493c3dda63,lockedCandidates.pointing,1
hsp-ea10f8a359493c3dda63,hiddenTriple,1
hsp-ea10f8a359493c3dda63,twoStringKite,1
hsp-ea10f8a359493c3dda63,xyWing,2
hsp-ea10f8a359493c3dda63,finnedXWing,1
hsp-34738faa4bc4ce0b0571,fullHouse,21
hsp-34738faa4bc4ce0b0571,nakedSingle,19
hsp-34738faa4bc4ce0b0571,hiddenSingle,16
hsp-34738faa4bc4ce0b0571,lockedCandidates.pointing,4
hsp-34738faa4bc4ce0b0571,lockedCandidates.claiming,2
hsp-34738faa4bc4ce0b0571,hiddenPair,1
hsp-34738faa4bc4ce0b0571,xyzWing,1
hsp-38d93922fad37a1db61a,fullHouse,20
hsp-38d93922fad37a1db61a,nakedSingle,22
hsp-38d93922fad37a1db61a,hiddenSingle,14
hsp-38d93922fad37a1db61a,lockedCandidates.pointing,2
hsp-38d93922fad37a1db61a,hiddenPair,1
hsp-38d93922fad37a1db61a,twoStringKite,1
hsp-38d93922fad37a1db61a,wWing,1
hsp-38d93922fad37a1db61a,xyWing,2
hsp-38d93922fad37a1db61a,finnedXWing,1
hsp-396c75e84c7f3f03d83f,fullHouse,18
hsp-396c75e84c7f3f03d83f,nakedSingle,30
hsp-396c75e84c7f3f03d83f,hiddenSingle,9
hsp-396c75e84c7f3f03d83f,lockedCandidates.pointing,2
hsp-396c75e84c7f3f03d83f,lockedCandidates.claiming,2
hsp-396c75e84c7f3f03d83f,hiddenPair,4
hsp-396c75e84c7f3f03d83f,skyscraper,1
hsp-396c75e84c7f3f03d83f,twoStringKite,2
hsp-396c75e84c7f3f03d83f,wWing,1
hsp-4472d3c830399b6cff4d,fullHouse,20
hsp-4472d3c830399b6cff4d,nakedSingle,19
hsp-4472d3c830399b6cff4d,hiddenSingle,18
hsp-4472d3c830399b6cff4d,lockedCandidates.pointing,1
hsp-4472d3c830399b6cff4d,lockedCandidates.claiming,2
hsp-4472d3c830399b6cff4d,nakedPair,1
hsp-4472d3c830399b6cff4d,hiddenPair,4
hsp-4472d3c830399b6cff4d,skyscraper,1
hsp-4472d3c830399b6cff4d,xyWing,1
hsp-678a2240de2f72951d72,fullHouse,20
hsp-678a2240de2f72951d72,nakedSingle,20
hsp-678a2240de2f72951d72,hiddenSingle,16
hsp-678a2240de2f72951d72,lockedCandidates.pointing,3
hsp-678a2240de2f72951d72,lockedCandidates.claiming,2
hsp-678a2240de2f72951d72,nakedPair,2
hsp-678a2240de2f72951d72,hiddenPair,5
hsp-678a2240de2f72951d72,skyscraper,1
hsp-678a2240de2f72951d72,twoStringKite,1
hsp-678a2240de2f72951d72,bugPlusOne,1
hsp-a103973b0a8e5f35937f,fullHouse,21
hsp-a103973b0a8e5f35937f,nakedSingle,29
hsp-a103973b0a8e5f35937f,hiddenSingle,7
hsp-a103973b0a8e5f35937f,lockedCandidates.pointing,3
hsp-a103973b0a8e5f35937f,nakedPair,1
hsp-a103973b0a8e5f35937f,hiddenPair,6
hsp-a103973b0a8e5f35937f,hiddenRectangle,1
hsp-a103973b0a8e5f35937f,uniqueRectangle,1
hsp-5e8dd9d3d16bb55c5714,fullHouse,21
hsp-5e8dd9d3d16bb55c5714,nakedSingle,17
hsp-5e8dd9d3d16bb55c5714,hiddenSingle,18
hsp-5e8dd9d3d16bb55c5714,lockedCandidates.pointing,2
hsp-5e8dd9d3d16bb55c5714,hiddenPair,1
hsp-5e8dd9d3d16bb55c5714,twoStringKite,3
hsp-b0e0f24ca2cc89a44f57,fullHouse,21
hsp-b0e0f24ca2cc89a44f57,nakedSingle,19
hsp-b0e0f24ca2cc89a44f57,hiddenSingle,14
hsp-b0e0f24ca2cc89a44f57,lockedCandidates.pointing,10
hsp-b0e0f24ca2cc89a44f57,hiddenPair,2
hsp-b0e0f24ca2cc89a44f57,twoStringKite,1
hsp-b0e0f24ca2cc89a44f57,xyzWing,2
hsp-5cd81550d3ddc215e26c,fullHouse,20
hsp-5cd81550d3ddc215e26c,nakedSingle,13
hsp-5cd81550d3ddc215e26c,hiddenSingle,24
hsp-5cd81550d3ddc215e26c,lockedCandidates.pointing,1
hsp-5cd81550d3ddc215e26c,lockedCandidates.claiming,1
hsp-5cd81550d3ddc215e26c,nakedPair,1
hsp-5cd81550d3ddc215e26c,hiddenPair,1
hsp-5cd81550d3ddc215e26c,xWing,1
hsp-5cd81550d3ddc215e26c,xyzWing,1
hsp-3414017fd1dc20a96616,fullHouse,21
hsp-3414017fd1dc20a96616,nakedSingle,20
hsp-3414017fd1dc20a96616,hiddenSingle,16
hsp-3414017fd1dc20a96616,lockedCandidates.pointing,4
hsp-3414017fd1dc20a96616,hiddenPair,2
hsp-3414017fd1dc20a96616,hiddenTriple,1
hsp-3414017fd1dc20a96616,twoStringKite,1
hsp-3414017fd1dc20a96616,turbotFish,2
hsp-3414017fd1dc20a96616,wWing,2
hsp-3414017fd1dc20a96616,hiddenRectangle,1
hsp-4f9eadf20b3f1fad1461,fullHouse,21
hsp-4f9eadf20b3f1fad1461,nakedSingle,22
hsp-4f9eadf20b3f1fad1461,hiddenSingle,14
hsp-4f9eadf20b3f1fad1461,lockedCandidates.pointing,1
hsp-4f9eadf20b3f1fad1461,hiddenPair,2
hsp-4f9eadf20b3f1fad1461,twoStringKite,2
hsp-4f9eadf20b3f1fad1461,xyWing,1
hsp-4f9eadf20b3f1fad1461,hiddenRectangle,1
hsp-b71b98f7a36491af606d,fullHouse,21
hsp-b71b98f7a36491af606d,nakedSingle,23
hsp-b71b98f7a36491af606d,hiddenSingle,13
hsp-b71b98f7a36491af606d,lockedCandidates.pointing,2
hsp-b71b98f7a36491af606d,nakedPair,1
hsp-b71b98f7a36491af606d,hiddenPair,2
hsp-b71b98f7a36491af606d,xWing,1
hsp-b71b98f7a36491af606d,wWing,1
hsp-b71b98f7a36491af606d,xyWing,2
hsp-cf0e0e3302949f850946,fullHouse,20
hsp-cf0e0e3302949f850946,nakedSingle,22
hsp-cf0e0e3302949f850946,hiddenSingle,15
hsp-cf0e0e3302949f850946,lockedCandidates.pointing,2
hsp-cf0e0e3302949f850946,lockedCandidates.claiming,2
hsp-cf0e0e3302949f850946,hiddenPair,3
hsp-cf0e0e3302949f850946,twoStringKite,1
hsp-cf0e0e3302949f850946,xyWing,1
hsp-fe2372b826eba75e965d,fullHouse,20
hsp-fe2372b826eba75e965d,nakedSingle,15
hsp-fe2372b826eba75e965d,hiddenSingle,22
hsp-fe2372b826eba75e965d,lockedCandidates.pointing,4
hsp-fe2372b826eba75e965d,lockedCandidates.claiming,1
hsp-fe2372b826eba75e965d,hiddenPair,4
hsp-fe2372b826eba75e965d,twoStringKite,2
hsp-fe2372b826eba75e965d,xyWing,1
hsp-fe2372b826eba75e965d,hiddenRectangle,1
hsp-5cbe4d04eb2c3c954fc7,fullHouse,21
hsp-5cbe4d04eb2c3c954fc7,nakedSingle,21
hsp-5cbe4d04eb2c3c954fc7,hiddenSingle,13
hsp-5cbe4d04eb2c3c954fc7,lockedCandidates.pointing,4
hsp-5cbe4d04eb2c3c954fc7,skyscraper,1
hsp-5cbe4d04eb2c3c954fc7,wWing,1
hsp-5cbe4d04eb2c3c954fc7,xyzWing,1
hsp-5cbe4d04eb2c3c954fc7,hiddenRectangle,1
hsp-b915cb795f916edc5fa1,fullHouse,20
hsp-b915cb795f916edc5fa1,nakedSingle,23
hsp-b915cb795f916edc5fa1,hiddenSingle,12
hsp-b915cb795f916edc5fa1,lockedCandidates.pointing,6
hsp-b915cb795f916edc5fa1,nakedPair,1
hsp-b915cb795f916edc5fa1,hiddenPair,2
hsp-b915cb795f916edc5fa1,hiddenQuad,2
hsp-b915cb795f916edc5fa1,twoStringKite,1
hsp-b915cb795f916edc5fa1,uniqueRectangle,1
hsp-78fe0576e38470f70257,fullHouse,21
hsp-78fe0576e38470f70257,nakedSingle,23
hsp-78fe0576e38470f70257,hiddenSingle,11
hsp-78fe0576e38470f70257,lockedCandidates.pointing,1
hsp-78fe0576e38470f70257,lockedCandidates.claiming,2
hsp-78fe0576e38470f70257,nakedPair,1
